玩	wán	to have fun, to play
玩儿	wánr	to have fun, to play
了	le	(a dynamic particle)
图书馆	túshūguǎn	library
一起	yìqǐ	together
聊天	liáo tiān	to chat
聊天儿	liáo tiānr	to chat
聊	liáo	to chat
天	tiān	sky
才	cái	not until, only then
回家	huí jiā	to go home
回	huí	to return
